,Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
12921,112922,STEM,Senior,3.294,13.47,Debugging/Troubleshooting,Beginner,3,True,11.17,5,Allowed_With_Citation,6,3.561,76.87,High
12922,112923,Humanities,Senior,3.214,29.09,Copywriting/Drafting,Intermediate,5,True,9.66,7,Actively_Encouraged,4,3.133,89.37,High
12923,112924,Medical,Sophomore,3.135,36.96,Debugging/Troubleshooting,Beginner,2,True,14.49,8,Strict_Ban,10,3.325,80.58,High
12924,112925,Humanities,Senior,2.993,10.63,Copywriting/Drafting,Intermediate,5,False,16.98,4,Actively_Encouraged,8,3.274,84.4,Low
12925,112926,Humanities,Graduate,3.769,20.26,Copywriting/Drafting,Beginner,3,False,5.01,3,Allowed_With_Citation,7,3.66,77.37,High
12926,112927,Humanities,Junior,2.316,9.63,Ideation,Beginner,3,False,7.6,7,Allowed_With_Citation,5,2.886,65.29,High
12927,112928,Business,Freshman,3.171,4.0,Ideation,Beginner,3,False,21.49,2,Actively_Encouraged,3,3.46,92.61,High
12928,112929,Business,Junior,2.658,13.7,Ideation,Beginner,1,True,11.84,5,Allowed_With_Citation,3,2.861,52.13,High
12929,112930,Arts,Senior,2.935,8.29,Copywriting/Drafting,Beginner,2,False,11.05,2,Allowed_With_Citation,5,3.056,71.27,High
12930,112931,Humanities,Sophomore,2.33,26.41,Copywriting/Drafting,Intermediate,4,True,1.35,6,Allowed_With_Citation,5,2.662,62.69,Medium
12931,112932,Arts,Freshman,3.338,8.78,Copywriting/Drafting,Intermediate,3,False,16.03,3,Strict_Ban,4,3.718,82.3,Medium
12932,112933,Business,Sophomore,3.269,9.06,Summarizing_Reading,Beginner,2,False,15.0,6,Allowed_With_Citation,7,3.541,72.98,High
12933,112934,Humanities,Freshman,3.542,0.46,Copywriting/Drafting,Beginner,3,False,12.41,2,Allowed_With_Citation,5,3.682,100.0,Low
12934,112935,Business,Senior,3.388,2.87,Ideation,Beginner,2,True,1.0,4,Allowed_With_Citation,4,3.559,88.89,Medium
12935,112936,Business,Freshman,2.685,4.49,Ideation,Beginner,1,False,18.45,4,Actively_Encouraged,8,2.916,71.5,Medium
12936,112937,Business,Senior,3.031,0.3,Ideation,Advanced,3,True,4.22,1,Actively_Encouraged,4,2.982,82.39,Medium
12937,112938,STEM,Sophomore,3.487,31.68,Summarizing_Reading,Beginner,1,False,1.1,5,Allowed_With_Citation,4,3.547,61.6,High
12938,112939,STEM,Graduate,3.1,29.23,Direct_Answer_Generation,Beginner,1,True,12.8,7,Allowed_With_Citation,9,2.967,37.99,High
12939,112940,STEM,Junior,3.367,9.01,Debugging/Troubleshooting,Beginner,3,False,13.17,1,Actively_Encouraged,1,3.851,66.26,Low
12940,112941,STEM,Freshman,3.62,0.25,Summarizing_Reading,Advanced,3,False,3.92,2,Strict_Ban,5,3.544,61.38,High
12941,112942,Business,Senior,3.668,0.0,Ideation,Advanced,3,True,5.03,5,Allowed_With_Citation,4,3.86,80.57,Low
12942,112943,STEM,Sophomore,3.039,1.99,Direct_Answer_Generation,Intermediate,3,False,15.95,4,Strict_Ban,7,3.144,100.0,Medium
12943,112944,Arts,Junior,2.621,0.15,Debugging/Troubleshooting,Intermediate,4,False,4.44,3,Strict_Ban,2,2.979,74.93,Medium
12944,112945,STEM,Graduate,3.433,21.27,Debugging/Troubleshooting,Intermediate,3,True,11.91,4,Allowed_With_Citation,4,3.764,67.56,High
12945,112946,Humanities,Junior,2.518,23.79,Direct_Answer_Generation,Intermediate,2,False,16.25,5,Allowed_With_Citation,1,2.525,76.03,High
12946,112947,Business,Senior,3.285,8.48,Ideation,Advanced,3,False,13.29,4,Allowed_With_Citation,6,3.608,71.34,Medium
12947,112948,STEM,Sophomore,3.523,2.34,Ideation,Advanced,5,False,14.52,2,Allowed_With_Citation,2,3.877,81.01,Low
12948,112949,Medical,Senior,2.473,1.1,Copywriting/Drafting,Advanced,3,False,10.37,5,Strict_Ban,5,2.743,74.55,Medium
12949,112950,STEM,Freshman,3.219,22.08,Summarizing_Reading,Beginner,2,False,12.7,6,Allowed_With_Citation,6,3.537,94.58,Medium
12950,112951,Humanities,Graduate,2.879,1.27,Copywriting/Drafting,Intermediate,4,False,21.96,3,Allowed_With_Citation,5,2.944,69.25,Low
12951,112952,Arts,Freshman,2.275,21.69,Copywriting/Drafting,Beginner,2,False,7.44,5,Allowed_With_Citation,1,2.385,68.2,Medium
12952,112953,Business,Sophomore,3.37,2.1,Ideation,Advanced,4,False,20.23,1,Strict_Ban,3,3.774,61.54,Medium
12953,112954,STEM,Graduate,3.383,16.49,Debugging/Troubleshooting,Intermediate,1,False,1.0,3,Actively_Encouraged,3,3.577,59.1,High
12954,112955,Humanities,Freshman,3.002,34.0,Copywriting/Drafting,Beginner,2,True,6.76,8,Actively_Encouraged,3,3.011,66.91,High
12955,112956,Business,Sophomore,3.376,0.82,Ideation,Beginner,3,False,10.22,3,Actively_Encouraged,4,3.431,73.15,Medium
12956,112957,Medical,Junior,3.374,8.97,Summarizing_Reading,Intermediate,2,True,12.28,2,Strict_Ban,2,3.829,79.67,Medium
12957,112958,Medical,Graduate,3.427,0.87,Summarizing_Reading,Intermediate,3,True,4.9,1,Actively_Encouraged,3,3.584,62.98,Low
12958,112959,Humanities,Senior,3.467,8.32,Ideation,Beginner,3,False,17.55,3,Actively_Encouraged,5,3.811,62.55,Low
12959,112960,Medical,Freshman,3.598,3.83,Copywriting/Drafting,Beginner,1,True,9.52,4,Allowed_With_Citation,3,3.701,47.35,Medium
12960,112961,STEM,Senior,3.018,8.9,Copywriting/Drafting,Advanced,4,True,13.25,4,Allowed_With_Citation,4,3.699,68.58,Low
12961,112962,STEM,Junior,2.707,8.32,Debugging/Troubleshooting,Intermediate,2,True,7.46,6,Strict_Ban,6,2.954,66.05,High
12962,112963,Arts,Graduate,3.681,3.45,Debugging/Troubleshooting,Intermediate,2,True,14.35,1,Allowed_With_Citation,1,4.0,71.07,Low
12963,112964,STEM,Junior,3.717,12.15,Debugging/Troubleshooting,Intermediate,4,False,12.25,4,Allowed_With_Citation,5,3.873,58.95,High
12964,112965,STEM,Junior,3.672,2.8,Summarizing_Reading,Beginner,1,False,10.17,5,Allowed_With_Citation,5,3.859,52.1,Medium
12965,112966,STEM,Junior,3.289,0.21,Ideation,Intermediate,3,True,17.6,1,Strict_Ban,3,3.636,58.32,Low
12966,112967,Humanities,Senior,3.903,5.11,Debugging/Troubleshooting,Intermediate,3,False,5.13,4,Allowed_With_Citation,4,3.959,84.33,Medium
12967,112968,Business,Senior,3.214,4.15,Debugging/Troubleshooting,Beginner,2,False,7.08,3,Actively_Encouraged,10,3.248,77.21,Low
12968,112969,Business,Freshman,1.947,21.05,Copywriting/Drafting,Intermediate,5,True,6.89,4,Strict_Ban,6,1.949,74.75,High
12969,112970,STEM,Freshman,2.79,10.42,Debugging/Troubleshooting,Beginner,3,True,19.3,6,Actively_Encouraged,8,3.179,87.7,High
12970,112971,Business,Sophomore,1.886,0.11,Summarizing_Reading,Beginner,1,False,13.98,1,Allowed_With_Citation,1,2.07,69.55,Low
12971,112972,Medical,Junior,2.49,2.04,Copywriting/Drafting,Beginner,1,False,10.53,1,Allowed_With_Citation,3,2.355,84.15,Low
12972,112973,Arts,Sophomore,3.55,15.52,Ideation,Intermediate,2,False,4.98,7,Allowed_With_Citation,2,3.686,80.71,Medium
12973,112974,Humanities,Freshman,3.337,5.12,Copywriting/Drafting,Intermediate,4,False,9.76,1,Actively_Encouraged,3,3.242,66.14,Low
12974,112975,Medical,Graduate,3.307,19.89,Summarizing_Reading,Intermediate,2,True,9.41,4,Actively_Encouraged,6,3.72,78.96,Medium
12975,112976,Business,Freshman,3.048,1.78,Copywriting/Drafting,Advanced,5,True,18.29,2,Allowed_With_Citation,3,3.435,76.47,Medium
12976,112977,STEM,Graduate,3.827,0.09,Debugging/Troubleshooting,Advanced,3,False,13.0,5,Actively_Encouraged,5,4.0,93.3,Medium
12977,112978,STEM,Graduate,3.375,2.1,Copywriting/Drafting,Intermediate,5,False,16.79,4,Actively_Encouraged,1,3.525,82.71,Medium
12978,112979,STEM,Senior,3.416,5.44,Debugging/Troubleshooting,Intermediate,2,False,6.61,4,Allowed_With_Citation,4,3.711,61.51,Low
12979,112980,Business,Freshman,3.264,3.02,Summarizing_Reading,Advanced,3,False,9.98,1,Actively_Encouraged,3,3.13,71.98,Low
12980,112981,STEM,Sophomore,2.622,7.78,Direct_Answer_Generation,Advanced,4,False,14.88,2,Actively_Encouraged,4,2.729,100.0,Medium
12981,112982,Business,Graduate,3.756,2.93,Direct_Answer_Generation,Beginner,1,False,19.68,4,Actively_Encouraged,3,4.0,66.68,High
12982,112983,STEM,Graduate,2.416,17.34,Debugging/Troubleshooting,Intermediate,2,True,10.47,3,Allowed_With_Citation,2,2.556,94.3,Medium
12983,112984,Medical,Graduate,3.779,24.8,Summarizing_Reading,Advanced,3,True,11.77,7,Allowed_With_Citation,7,4.0,77.08,High
12984,112985,Humanities,Graduate,3.082,2.06,Direct_Answer_Generation,Intermediate,2,True,10.86,4,Actively_Encouraged,9,3.301,94.28,High
12985,112986,Medical,Freshman,3.193,4.43,Ideation,Advanced,5,False,5.5,4,Allowed_With_Citation,3,3.502,74.0,High
12986,112987,Medical,Junior,3.544,6.61,Summarizing_Reading,Advanced,5,False,12.49,5,Actively_Encouraged,4,3.837,80.96,Low
12987,112988,STEM,Senior,3.37,2.37,Debugging/Troubleshooting,Beginner,2,False,3.94,3,Allowed_With_Citation,3,3.511,71.34,High
12988,112989,Humanities,Sophomore,2.512,2.04,Summarizing_Reading,Advanced,3,True,23.41,3,Actively_Encouraged,2,2.843,81.54,Low
12989,112990,STEM,Junior,3.118,10.92,Ideation,Advanced,4,False,17.84,5,Actively_Encouraged,3,3.554,69.73,Low
12990,112991,Medical,Sophomore,2.685,3.24,Summarizing_Reading,Advanced,3,False,11.93,3,Actively_Encouraged,5,2.979,76.75,Medium
12991,112992,Business,Freshman,2.766,2.74,Ideation,Advanced,3,False,14.3,4,Allowed_With_Citation,3,2.764,77.92,Medium
12992,112993,STEM,Freshman,1.962,1.13,Ideation,Advanced,3,False,14.93,4,Strict_Ban,2,1.925,71.82,Low
12993,112994,STEM,Freshman,3.56,1.0,Debugging/Troubleshooting,Advanced,3,True,20.6,1,Actively_Encouraged,7,3.894,100.0,Low
12994,112995,Humanities,Junior,3.383,2.9,Copywriting/Drafting,Intermediate,2,False,11.52,2,Strict_Ban,1,3.549,77.96,Low
12995,112996,Medical,Junior,2.631,5.22,Ideation,Intermediate,2,True,10.66,1,Strict_Ban,5,2.934,93.84,Low
12996,112997,Business,Sophomore,3.488,3.84,Copywriting/Drafting,Advanced,4,False,14.61,5,Strict_Ban,5,3.784,100.0,Medium
12997,112998,Arts,Senior,3.233,2.32,Debugging/Troubleshooting,Beginner,1,True,16.08,1,Allowed_With_Citation,1,3.451,70.71,Low
12998,112999,Humanities,Graduate,2.02,3.15,Copywriting/Drafting,Beginner,3,False,9.18,2,Actively_Encouraged,2,2.292,76.39,Medium
12999,113000,STEM,Freshman,3.238,36.91,Debugging/Troubleshooting,Intermediate,1,False,3.25,7,Strict_Ban,9,3.086,77.08,High
13000,113001,Medical,Freshman,2.733,14.4,Debugging/Troubleshooting,Beginner,3,False,3.97,2,Strict_Ban,9,2.419,51.2,Medium
13001,113002,STEM,Sophomore,2.651,10.98,Copywriting/Drafting,Advanced,4,False,9.25,3,Allowed_With_Citation,6,2.643,97.16,Medium
13002,113003,Medical,Senior,3.415,5.15,Summarizing_Reading,Beginner,2,False,13.81,3,Strict_Ban,9,3.59,59.87,Medium
13003,113004,Humanities,Junior,2.892,11.02,Summarizing_Reading,Intermediate,2,True,4.12,6,Strict_Ban,5,2.98,59.61,High
13004,113005,STEM,Junior,3.573,0.62,Copywriting/Drafting,Beginner,3,False,3.0,1,Actively_Encouraged,1,3.7,46.9,Medium
13005,113006,Business,Freshman,3.546,1.38,Direct_Answer_Generation,Beginner,2,False,12.05,4,Allowed_With_Citation,3,3.496,72.74,Low
13006,113007,Medical,Sophomore,2.323,7.52,Summarizing_Reading,Intermediate,3,False,9.85,3,Actively_Encouraged,1,2.448,74.55,Medium
13007,113008,Medical,Graduate,3.156,0.93,Summarizing_Reading,Advanced,4,True,9.53,4,Allowed_With_Citation,1,3.413,74.23,Medium
13008,113009,STEM,Sophomore,3.572,2.54,Debugging/Troubleshooting,Advanced,3,False,7.36,3,Actively_Encouraged,5,3.7,70.78,Low
13009,113010,STEM,Junior,3.853,7.73,Copywriting/Drafting,Beginner,1,False,6.82,4,Strict_Ban,2,3.965,67.6,Low
13010,113011,Business,Freshman,3.723,21.68,Copywriting/Drafting,Intermediate,4,False,9.15,5,Allowed_With_Citation,2,3.942,54.09,Medium
13011,113012,Business,Freshman,3.007,2.57,Debugging/Troubleshooting,Intermediate,1,False,17.23,2,Allowed_With_Citation,4,3.219,78.62,Medium
13012,113013,Business,Junior,3.036,33.3,Copywriting/Drafting,Beginner,1,True,14.83,8,Allowed_With_Citation,4,3.016,68.03,High
13013,113014,STEM,Junior,3.09,1.24,Copywriting/Drafting,Intermediate,2,False,15.04,4,Allowed_With_Citation,6,3.234,85.13,Medium
13014,113015,Medical,Sophomore,3.282,6.99,Direct_Answer_Generation,Advanced,4,False,10.14,4,Allowed_With_Citation,4,3.704,65.43,Low
13015,113016,Business,Freshman,2.074,1.01,Summarizing_Reading,Intermediate,3,True,13.29,5,Allowed_With_Citation,4,2.109,63.97,Low
13016,113017,Arts,Senior,3.513,0.77,Copywriting/Drafting,Beginner,1,True,17.08,5,Actively_Encouraged,7,3.835,76.43,Low
13017,113018,Business,Freshman,3.475,5.18,Ideation,Intermediate,3,False,20.37,3,Actively_Encouraged,1,3.715,87.03,Low
13018,113019,Humanities,Senior,2.561,4.89,Copywriting/Drafting,Beginner,1,True,10.76,4,Allowed_With_Citation,5,2.795,66.82,Medium
13019,113020,Medical,Graduate,2.73,0.16,Direct_Answer_Generation,Beginner,2,False,14.63,1,Actively_Encouraged,8,2.889,66.53,Medium
13020,113021,Business,Junior,2.773,0.05,Copywriting/Drafting,Intermediate,3,False,9.91,1,Strict_Ban,4,2.918,88.65,Medium
13021,113022,Arts,Freshman,3.14,5.59,Ideation,Advanced,5,False,13.35,4,Actively_Encouraged,5,3.162,75.75,Medium
13022,113023,Medical,Senior,3.133,0.68,Debugging/Troubleshooting,Beginner,1,True,13.67,1,Allowed_With_Citation,6,3.459,80.53,Low
13023,113024,Business,Junior,3.155,3.1,Summarizing_Reading,Beginner,3,False,17.11,2,Strict_Ban,6,3.389,70.48,Medium
13024,113025,Business,Graduate,3.722,12.32,Debugging/Troubleshooting,Intermediate,3,True,10.82,5,Strict_Ban,9,3.846,73.11,Medium
13025,113026,STEM,Senior,2.886,19.62,Debugging/Troubleshooting,Intermediate,2,True,10.3,7,Allowed_With_Citation,3,3.07,90.86,High
13026,113027,STEM,Junior,3.829,11.91,Ideation,Advanced,3,False,9.47,5,Allowed_With_Citation,7,4.0,80.07,Medium
13027,113028,STEM,Junior,2.405,20.3,Debugging/Troubleshooting,Advanced,5,True,6.64,6,Allowed_With_Citation,5,3.05,86.17,Medium
13028,113029,STEM,Freshman,3.073,11.41,Debugging/Troubleshooting,Advanced,4,True,14.51,3,Allowed_With_Citation,2,3.555,100.0,Medium
13029,113030,STEM,Sophomore,2.501,5.66,Summarizing_Reading,Beginner,3,True,17.09,1,Allowed_With_Citation,3,2.853,72.09,Medium
13030,113031,Humanities,Junior,2.22,8.76,Copywriting/Drafting,Beginner,2,False,8.69,7,Actively_Encouraged,6,2.445,68.67,Medium
13031,113032,Humanities,Junior,3.612,2.8,Summarizing_Reading,Beginner,1,False,11.59,2,Actively_Encouraged,4,3.598,77.75,Low
13032,113033,Humanities,Junior,3.575,1.92,Direct_Answer_Generation,Intermediate,3,True,9.84,1,Strict_Ban,3,3.634,70.68,Medium
13033,113034,STEM,Senior,3.018,6.59,Direct_Answer_Generation,Intermediate,2,False,12.12,1,Allowed_With_Citation,6,3.35,54.35,Medium
13034,113035,STEM,Freshman,3.101,18.07,Direct_Answer_Generation,Advanced,4,True,16.55,4,Allowed_With_Citation,7,3.224,78.91,Low
13035,113036,Business,Freshman,2.671,2.39,Copywriting/Drafting,Intermediate,4,True,16.27,4,Allowed_With_Citation,6,2.856,73.71,Low
13036,113037,Business,Freshman,2.823,8.38,Copywriting/Drafting,Intermediate,4,True,16.66,4,Allowed_With_Citation,4,3.086,84.28,Medium
13037,113038,Humanities,Senior,2.404,3.96,Copywriting/Drafting,Advanced,3,False,14.01,1,Strict_Ban,5,2.65,79.3,Medium
13038,113039,Business,Freshman,3.091,16.34,Ideation,Intermediate,5,True,15.29,2,Actively_Encouraged,3,3.448,57.46,Low
13039,113040,Arts,Sophomore,3.709,1.09,Copywriting/Drafting,Advanced,3,True,21.79,4,Actively_Encouraged,3,3.95,80.34,Low
13040,113041,Humanities,Sophomore,3.16,34.0,Copywriting/Drafting,Advanced,4,True,8.72,5,Allowed_With_Citation,5,3.367,74.25,Medium
13041,113042,Business,Senior,3.477,7.14,Ideation,Beginner,2,False,18.41,2,Allowed_With_Citation,3,3.802,96.13,Medium
13042,113043,Medical,Sophomore,2.439,36.08,Debugging/Troubleshooting,Intermediate,2,True,9.47,10,Allowed_With_Citation,6,2.734,47.68,High
13043,113044,Arts,Freshman,2.375,8.87,Summarizing_Reading,Advanced,4,False,6.37,4,Actively_Encouraged,8,2.69,78.01,High
13044,113045,Humanities,Junior,3.268,15.44,Ideation,Beginner,3,True,7.52,7,Allowed_With_Citation,4,3.484,89.95,Low
13045,113046,Business,Senior,2.796,2.4,Ideation,Intermediate,1,False,14.93,2,Allowed_With_Citation,2,2.844,68.04,Medium
13046,113047,STEM,Senior,2.938,3.7,Debugging/Troubleshooting,Intermediate,2,False,7.79,5,Allowed_With_Citation,3,3.004,74.1,Low
13047,113048,Business,Freshman,3.262,11.75,Ideation,Advanced,3,True,11.37,1,Actively_Encouraged,4,3.499,84.76,Low
13048,113049,Medical,Senior,3.433,2.63,Summarizing_Reading,Intermediate,4,False,7.15,2,Allowed_With_Citation,3,3.595,80.59,Medium
13049,113050,Business,Freshman,3.477,15.72,Summarizing_Reading,Advanced,3,True,13.44,2,Strict_Ban,6,3.743,91.31,High
13050,113051,Medical,Senior,2.691,0.93,Summarizing_Reading,Intermediate,4,False,11.31,5,Actively_Encouraged,4,3.245,76.33,Low
13051,113052,Humanities,Senior,3.955,1.6,Copywriting/Drafting,Intermediate,1,True,9.0,3,Actively_Encouraged,5,4.0,83.87,Medium
13052,113053,Medical,Junior,2.392,13.1,Summarizing_Reading,Intermediate,2,True,10.37,1,Actively_Encouraged,2,2.472,92.26,Medium
13053,113054,Business,Freshman,3.818,10.74,Debugging/Troubleshooting,Advanced,4,True,1.89,6,Allowed_With_Citation,3,4.0,100.0,Medium
13054,113055,STEM,Senior,3.271,26.06,Direct_Answer_Generation,Advanced,4,True,2.05,5,Strict_Ban,9,2.99,42.4,High
13055,113056,Business,Freshman,3.571,1.38,Ideation,Beginner,3,True,14.7,4,Strict_Ban,4,3.991,83.94,Low
13056,113057,STEM,Graduate,2.573,3.37,Direct_Answer_Generation,Intermediate,2,True,12.69,5,Allowed_With_Citation,3,2.881,78.47,Medium
13057,113058,STEM,Senior,3.759,5.72,Debugging/Troubleshooting,Advanced,3,False,9.91,1,Actively_Encouraged,3,4.0,94.32,Low
13058,113059,Arts,Senior,3.167,3.89,Direct_Answer_Generation,Beginner,2,False,14.51,2,Allowed_With_Citation,5,3.559,77.26,Medium
13059,113060,STEM,Senior,3.212,13.56,Debugging/Troubleshooting,Intermediate,2,True,17.53,3,Actively_Encouraged,1,3.572,76.21,High
13060,113061,Arts,Freshman,3.067,1.25,Direct_Answer_Generation,Advanced,4,False,13.59,5,Allowed_With_Citation,7,2.966,82.79,Medium
13061,113062,STEM,Graduate,3.283,1.9,Copywriting/Drafting,Beginner,2,True,10.56,2,Allowed_With_Citation,2,3.469,92.77,High
13062,113063,STEM,Graduate,3.479,23.96,Debugging/Troubleshooting,Beginner,1,True,14.15,3,Actively_Encouraged,3,3.821,76.84,High
13063,113064,Medical,Junior,2.805,0.51,Summarizing_Reading,Intermediate,2,False,21.76,1,Actively_Encouraged,8,3.181,79.55,Low
13064,113065,Humanities,Senior,2.936,0.82,Ideation,Beginner,1,False,5.18,3,Allowed_With_Citation,2,3.195,58.17,High
13065,113066,Business,Senior,3.227,1.4,Ideation,Intermediate,4,False,7.07,1,Actively_Encouraged,3,3.468,85.37,Low
13066,113067,Business,Senior,3.313,19.37,Copywriting/Drafting,Beginner,1,True,14.26,5,Actively_Encouraged,6,3.648,99.16,Medium
13067,113068,Business,Sophomore,3.67,0.5,Ideation,Advanced,3,False,7.42,2,Allowed_With_Citation,1,3.637,74.65,Medium
13068,113069,Medical,Sophomore,2.869,6.48,Summarizing_Reading,Beginner,1,False,12.18,5,Allowed_With_Citation,7,2.851,64.74,Medium
13069,113070,Business,Senior,3.644,6.62,Ideation,Beginner,2,False,14.31,3,Actively_Encouraged,7,3.842,90.42,Low
13070,113071,Humanities,Senior,2.099,0.02,Copywriting/Drafting,Beginner,1,True,2.58,1,Actively_Encouraged,2,2.041,57.79,High
13071,113072,Arts,Junior,3.738,6.01,Copywriting/Drafting,Beginner,2,False,9.87,2,Allowed_With_Citation,1,3.999,65.73,Medium
13072,113073,STEM,Sophomore,3.28,21.13,Ideation,Intermediate,3,True,5.69,2,Allowed_With_Citation,4,3.62,76.45,Medium
13073,113074,Business,Graduate,3.104,1.86,Ideation,Beginner,3,True,14.74,3,Allowed_With_Citation,5,3.68,85.82,Medium
13074,113075,Medical,Sophomore,3.1,4.59,Ideation,Intermediate,2,True,16.24,5,Actively_Encouraged,4,3.205,90.84,Medium
13075,113076,Business,Senior,2.961,10.01,Copywriting/Drafting,Advanced,4,True,13.32,5,Allowed_With_Citation,4,3.258,100.0,High
13076,113077,Arts,Sophomore,3.38,8.8,Direct_Answer_Generation,Intermediate,5,True,12.15,3,Allowed_With_Citation,2,3.665,74.18,Medium
13077,113078,Business,Sophomore,3.322,6.08,Ideation,Advanced,5,False,12.14,4,Allowed_With_Citation,2,3.458,74.49,High
13078,113079,Arts,Senior,3.112,1.53,Copywriting/Drafting,Intermediate,5,False,12.25,1,Actively_Encouraged,1,3.44,67.41,Low
13079,113080,Medical,Senior,2.661,3.93,Ideation,Advanced,4,False,6.38,4,Actively_Encouraged,4,2.802,76.93,High
13080,113081,STEM,Graduate,2.891,34.79,Copywriting/Drafting,Intermediate,2,True,12.85,6,Actively_Encouraged,4,3.224,66.52,High
13081,113082,STEM,Freshman,2.625,13.56,Summarizing_Reading,Beginner,2,False,14.57,2,Allowed_With_Citation,8,2.946,87.32,Low
13082,113083,Humanities,Graduate,2.934,5.77,Copywriting/Drafting,Beginner,3,False,20.07,4,Allowed_With_Citation,5,3.268,100.0,High
13083,113084,Business,Junior,3.019,7.15,Debugging/Troubleshooting,Advanced,4,False,6.76,2,Allowed_With_Citation,5,3.128,86.26,Medium
13084,113085,STEM,Freshman,3.315,32.18,Debugging/Troubleshooting,Advanced,4,False,9.66,6,Allowed_With_Citation,4,3.67,68.15,High
13085,113086,STEM,Senior,3.602,24.18,Summarizing_Reading,Beginner,1,True,14.1,6,Strict_Ban,9,3.901,59.81,High
13086,113087,Humanities,Sophomore,3.075,0.2,Copywriting/Drafting,Beginner,2,False,7.68,4,Allowed_With_Citation,6,3.257,37.31,Low
13087,113088,Medical,Graduate,3.216,20.13,Debugging/Troubleshooting,Intermediate,1,False,15.34,4,Allowed_With_Citation,1,3.509,92.4,High
13088,113089,Business,Freshman,3.862,1.04,Summarizing_Reading,Beginner,2,False,12.64,1,Strict_Ban,4,3.912,83.7,Low
